繁体,简体,拼音,词例,定义,又作
屏,屏,benk2,屏气，屏息，屏除，屏弃，屏住呼吸,压制，抑止，停止，排除
饼,餅,benk2,饼干，馅饼
昺,昺,benk2
迸,迸,benk3
并,併,benk3/penk3
并,並,benk6
碑,碑,bey1
卑,卑,bey1
裨,裨,bey1,裨益，无裨于事，大有裨益,补助
悲,悲,bey1
屄,屄,bey1
比,比,bey2
彼,彼,bey2
妣,妣,bey2
秕,秕,bey2
吡,吡,bey2,吡啶，吡咯,（音译用字）一种有机化合物
匕,匕,bey2/bey3
臂,臂,bey3
痹,痺,bey3
秘,秘,bey3,"","",祕
泌,泌,bey3
庇,庇,bey3
辔,轡,bey3
铋,鉍,bey3
贲,賁,bey3,贲临，贲然,装饰美好，华丽，光洁
备,備,bey6
被,被,bey6,被动，被害，被迫
鼻,鼻,bey6
箆,箆,bey6
避,避,bey6
糒,糒,bey6
惫,憊,bey6/bai6
觱,觱,bid1
必,必,bid1
别,彆,bid3
憋,憋,bid3
鳖,鱉,bid3
蹩,蹩,bid6
别,別,bid6
瘪,癟,bid6
边,邊,bin1
辫,辮,bin1
鞭,鞭,bin1
煸,煸,bin1
砭,砭,bin1
扁,扁,bin2,扁平，踩扁
匾,匾,bin2
贬,貶,bin2
变,變,bin3
便,便,bin6,便利，方便
卞,卞,bin6
辩,辯,bin6
辨,辨,bin6
汴,汴,bin6
镳,鑣,biu1
彪,彪,biu1
标,標,biu1
表,錶,biu1
镖,鏢,biu1
飙,飆,biu1
膘,膘,biu1
骠,驃,biu1,黄骠马,一种黄毛夹有白色斑点的马
婊,婊,biu2
表,表,biu2
波,波,bo1
玻,玻,bo1
菠,菠,bo1
般,般,bo1,般若,（梵文音译词）
簸,簸,bo3,簸箕,（名词）
播,播,bo3
簸,簸,bo3/bo2,颠簸,（动词）
膊,膊,bog3
博,博,bog3
搏,搏,bog3
驳,駁,bog3
亳,亳,bog3
缚,縛,bog3/fog3
铂,鉑,bog6
泊,泊,bog6,湖泊，水泊，血泊，梁山泊，罗布泊,湖
箔,箔,bog6
礴,礴,bog6
雹,雹,bog6
薄,薄,bog6
舶,舶,bog6/pag3
泊,泊,bog6/pag3,停泊，漂泊，泊位，淡泊,停船靠岸
卜,卜,bok1
曝,曝,bok6
仆,僕,bok6
瀑,瀑,bok6
濮,濮,bok6
蹼,蹼,bok6
梆,梆,bong1
帮,幫,bong1
邦,邦,bong1
绑,綁,bong2
膀,膀,bong2,肩膀，臂膀，翅膀
榜,榜,bong2
蒡,蒡,bong2
傍,傍,bong6
镑,鎊,bong6
磅,磅,bong6,磅秤，过磅，磅体重，磅一磅,称重量的仪器；用磅秤称重量；（量词）英美制重量单位
甭,甭,bonk3
晡,晡,bow1
保,保,bow2
鸨,鴇,bow2
堡,堡,bow2
圃,圃,bow2
宝,寶,bow2
葆,葆,bow2
补,補,bow2
褓,褓,bow2
布,佈,bow3
埔,埔,bow3
怖,怖,bow3
报,報,bow3
布,布,bow3
步,步,bow6
捕,捕,bow6
暴,暴,bow6
哺,哺,bow6
簿,簿,bow6
部,部,bow6
埠,埠,bow6/faw6
钵,缽,bud3,"","",鉢，砵
荸,荸,bud6
渤,渤,bud6
拨,撥,bud6
勃,勃,bud6
脖,脖,bud6
杯,杯,bui1,"","",盃
贝,貝,bui3
背,背,bui3,背部，背后，背景，背面，背影，背光，背脊，背叛，背弃，背约，背阴，背离，违背，驼背，后背，手背，纸背，背对着，背着脸，背地里，背着人，背山面海，背井离乡，背道而驰，背信弃义，背水一战，腹背受敌，芒刺在背，汗流浃背，人心向背，力透纸背,（名词）背部
辈,輩,bui3
狈,狽,bui3
背,背,bui3,背债，背负，背包，背枪，背黑锅，背包袱，背小孩，背责任，背起来，背得起，背负重任,（动词）用脊背驮东西,揹
钡,鋇,bui3
背,背,bui6,背书，背诵，背熟，背静，很背，背运，背时，耳背，背听，背台词，手气背，背街小巷,（动词、形容词）默念，记忆；偏僻；听力不好
悖,悖,bui6
焙,焙,bui6
般,般,bun1,一般，那般，百般，万般无奈，如此这般,种，样，种类
搬,搬,bun1
本,本,bun2
畚,畚,bun2
苯,苯,bun2
半,半,bun3
拌,拌,bun6
叛,叛,bun6
绊,絆,bun6
畔,畔,bun6
胖,胖,bun6
伴,伴,bun6/pun2
差,差,ca1,差别，差异，差错，差距，差劲，差点，偏差，时差，很差，差不多，差一点,不同，不同点，错误，缺，不好，不相合
叉,叉,ca1
杈,杈,ca1,"",一种叉形农具，用以堆柴草
岔,岔,ca3
杈,杈,ca3
诧,詫,ca3
衩,衩,ca3
姹,姹,ca3,"","",奼
杈,杈,ca3,杈子，树杈,植物的分枝
汊,汊,ca3
碴,碴,ca4
茬,茬,ca4
查,查,ca4,查看，检查,察看，核对
茶,茶,ca4
搽,搽,ca4
槎,槎,ca4
垞,垞,ca4
插,插,cab3
锸,鍤,cab3
刷,刷,cad3
獭,獺,cad3
擦,擦,cad3
察,察,cad3
唰,唰,cad3
礤,礤,cad3
刹,剎,cad3/sad3,刹那，古刹，刹那间,佛寺
拆,拆,cag3
册,冊,cag3
策,策,cag3
栅,柵,cag3
鲗,鰂,cag6
贼,賊,cag6
猜,猜,cai1
钗,釵,cai1
差,差,cai1,差遣，差役，差使，差事，兼差，出差，邮差，当差,派遣去作事
揣,揣,cai1,揣手，揣在怀里，揣在兜里,藏在衣服里
搋,搋,cai1
踩,踩,cai2
踹,踹,cai2
虿,蠆,cai3
柴,柴,cai4
豺,豺,cai4
侪,儕,cai4
测,測,cak1
恻,惻,cak1
搀,攙,cam1
参,參,cam1,参加，参与，参见，参考，参阅，参观，参军，参赛,加入
掺,摻,cam1
惨,慘,cam2
忏,懺,cam3
杉,杉,cam3/sam1
惭,慚,cam4
谗,讒,cam4
馋,饞,cam4
蚕,蠶,cam4
侵,侵,camp1
棽,棽,camp1
参,參,camp1/cam1,参差，参差不齐,大小不一，不整齐的样子
寝,寢,camp2
碜,磣,camp2
谶,讖,camp3/cam3
沉,沉,camp4,"","",沈
寻,尋,camp4
荨,蕁,camp4
鲟,鱘,camp4
蕈,蕈,camp5
餐,餐,can1
产,產,can2
铲,鏟,can2
灿,燦,can3
璨,璨,can3
粲,粲,can3
残,殘,can4
撑,撐,cang1
瞠,瞠,cang1
橙,橙,cang4/cang2
锃,鋥,cang6
曾,曾,cank4,曾经，未曾
层,層,cank4
嶒,嶒,cank4
亲,親,cant1,亲戚，探亲
嗔,嗔,cant1
瞋,瞋,cant1
诊,診,cant2
哂,哂,cant2
矧,矧,cant2
疹,疹,cant2
缜,縝,cant2/jant2
衬,襯,cant3
趁,趁,cant3
亲,親,cant3,亲家，亲家公，亲家母,指两家儿女相婚配的亲戚关系
龀,齔,cant3
尘,塵,cant4
陈,陳,cant4
葺,葺,cap1
缉,緝,cap1
辑,輯,cap1
漆,漆,cat1
柒,柒,cat1
七,七,cat1
抄,抄,cau1
钞,鈔,cau1
吵,吵,cau2
炒,炒,cau2
肏,肏,cau3,"","",操
巢,巢,cau4
秋,鞦,caw1
抽,抽,caw1
鳅,鰍,caw1
秋,秋,caw1
楸,楸,caw1
丑,丑,caw2
丑,醜,caw2
瞅,瞅,caw2
臭,臭,caw3
糗,糗,caw3
嗅,嗅,caw3
凑,湊,caw3
溴,溴,caw3
惆,惆,caw4
酬,酬,caw4
绸,綢,caw4
稠,稠,caw4
畴,疇,caw4
踌,躊,caw4
囚,囚,caw4
筹,籌,caw4
泅,泅,caw4
仇,仇,caw4,"",（俗，姓）
俦,儔,caw4
遒,遒,caw4
凄,淒,cay1
妻,妻,cay1
栖,棲,cay1
悽,悽,cay1
砌,砌,cay3
沏,沏,cay3
切,切,cay3,一切,所有的
齐,齊,cay4
荠,薺,cay4,荸荠,一种可供食用的草本植物
蛴,蠐,cay4
荠,薺,cay5,荠菜，其甘如荠,一种可入药草本植物
奢,奢,ce1
车,車,ce1,汽车，马车，公车，火车，纺车，水车，风车,指有轮子的运输工具
伡,俥,ce1/goy1
扯,扯,ce2
且,且,ce2
邪,邪,ce4,邪恶，邪门，邪说，邪念，无邪，中邪，风邪，邪魔外道，改邪归正,不正当
斜,斜,ce4
𪨶,輋,ce4
尺,尺,ceg3
赤,赤,ceg3
呎,呎,ceg3
斥,斥,cek1
戚,戚,cek1
叱,叱,cek1
敕,敕,cek1
彳,彳,cek1
饬,飭,cek1
槭,槭,cek1
蛏,蟶,cenk1
氰,氰,cenk1
清,清,cenk1
称,稱,cenk1,称呼，声称，名称，简称，自称，俗称,叫，叫做
蜻,蜻,cenk1
鲭,鯖,cenk1
青,青,cenk1/ceng1
拯,拯,cenk2
逞,逞,cenk2
骋,騁,cenk2
请,請,cenk2/ceng2
称,稱,cenk3,称一称,（动词）量轻重，测定重量
秤,秤,cenk3
称,稱,cenk3/cank3,称职，称心，称体，对称，市称，磅称，匀称，称心如意,适合，相等，相当
情,情,cenk4
惩,懲,cenk4
程,程,cenk4
晴,晴,cenk4
澄,澄,cenk4
呈,呈,cenk4
埕,埕,cenk4
澂,澂,cenk4,"","",澄
裎,裎,cenk4
卓,卓,ceog3
戳,戳,ceog3
绰,綽,ceog3
辵,辵,ceog3
焯,焯,ceog3,焯菠菜,在开水中略煮一下
枪,槍,ceong1,"","",鎗
鲳,鯧,ceong1
呛,嗆,ceong1,呛水，呛着，够呛,食物进入气管而引起咳嗽
昌,昌,ceong1
窗,窗,ceong1
戗,戧,ceong1,戗风，说戗了，说话戗人,逆，不顺，方向相对；决裂，言语冲突
猖,猖,ceong1
菖,菖,ceong1
锵,鏘,ceong1
抢,搶,ceong1,抢风，抢眼，呼天抢地,触，撞，触碰，碰撞
伥,倀,ceong1
娼,娼,ceong1
抢,搶,ceong2,抢劫，抢夺，抢救，抢先，抢走，争抢,夺取，硬拿
唱,唱,ceong3
戗,戧,ceong3,戗住，戗面，够戧，戗不住,支撑，支持，承受；填
怅,悵,ceong3
倡,倡,ceong3
畅,暢,ceong3
跄,蹌,ceong3
呛,嗆,ceong3,呛人,刺激性的气味使人呼吸感到难受
炝,熗,ceong3
鬯,鬯,ceong3
祥,祥,ceong4
墙,牆,ceong4,"","",墻
蔷,薔,ceong4
翔,翔,ceong4
肠,腸,ceong4
场,場,ceong4
戕,戕,ceong4
长,長,ceong4,长度，专长,（形容词）
樯,檣,ceong4
详,詳,ceong4
苌,萇,ceong4
躇,躇,ceu1
橱,櫥,ceu1
杵,杵,ceu2
贮,貯,ceu2
褚,褚,ceu2,"",（姓）
处,處,ceu3/seu3,处所，处长，好处，远处，到处,（名词）地方
蹰,蹰,ceu4
厨,廚,ceu4/coy4
署,署,ceu5
储,儲,ceu5
苎,苧,ceu5
柱,柱,ceu5
曙,曙,ceu5
处,處,ceu5,处理，处罚，处事，惩处，相处,（动词）
伫,佇,ceu5
褚,褚,ceu5,褚衣,丝绵，棉衣
杼,杼,ceu5
猝,猝,ceud3
撮,撮,ceud3
踅,踅,ceud3
穿,穿,ceun1
汆,汆,ceun1
川,川,ceun1
蹿,躥,ceun1
村,村,ceun1,"","",邨
忖,忖,ceun2
喘,喘,ceun2
撺,攛,ceun2/ceun3
吋,吋,ceun3
爨,爨,ceun3
寸,寸,ceun3
串,串,ceun3
窜,竄,ceun3
泉,泉,ceun4
诠,詮,ceun4
存,存,ceun4
铨,銓,ceun4
传,傳,ceun4,传统，传授，传奇，传说，传承，传播，传染，传话，传唤，传神，传热，传情，相传，据传，遗传，宣传,转授，递送，散布，表达
痊,痊,ceun4
全,全,ceun4
醛,醛,ceun4
荃,荃,ceun4
辁,輇,ceun4
筌,筌,ceun4
椽,椽,ceun4
雌,雌,ci1
鸱,鴟,ci1
笞,笞,ci1
蚩,蚩,ci1
螭,螭,ci1
眵,眵,ci1
哧,哧,ci1
差,差,ci1,差等，参差，参差不齐,长短不齐
痴,癡,ci1
嗤,嗤,ci1
疵,疵,ci1
魑,魑,ci1
跐,跐,ci1,跐溜,脚下滑动
矢,矢,ci2
耻,恥,ci2
齿,齒,ci2
始,始,ci2
此,此,ci2
侈,侈,ci2
褫,褫,ci2
豕,豕,ci2
跐,跐,ci2,"",踏，践踏，踩
玼,玼,ci2
泚,泚,ci2
次,次,ci3
赐,賜,ci3
帜,幟,ci3
刺,刺,ci3
炽,熾,ci3
厕,廁,ci3
翅,翅,ci3
瓷,瓷,ci4
祠,祠,ci4
篪,篪,ci4
驰,馳,ci4
慈,慈,ci4
词,詞,ci4
磁,磁,ci4
辞,辭,ci4
池,池,ci4
墀,墀,ci4
弛,弛,ci4
糍,糍,ci4
持,持,ci4
匙,匙,ci4,汤匙，羹匙，茶匙，药匙,勺子
迟,遲,ci4
脐,臍,ci4
茌,茌,ci4
踟,踟,ci4
茨,茨,ci4
兹,茲,ci4,龟兹,（古）国名
恃,恃,ci5
柿,柿,ci5
似,似,ci5
姒,姒,ci5
妾,妾,cib3
设,設,cid3
切,切,cid3,切割，切菜，切开，切断，切入，切磋，切面，切实，切题，切记，切齿，亲切，密切，贴切，迫切，急切，恳切，心切，切身，不切实际,用刀把东西切断；贴近，密合，符合，急迫，务必，一定
彻,徹,cid3
辙,轍,cid3
澈,澈,cid3
撤,撤,cid3
掣,掣,cid3,掣签，掣剑,抽，拔
签,籤,cim1,"","",簽
纤,纖,cim1
歼,殲,cim1
签,簽,cim1
谄,諂,cim2
堑,塹,cim3
僭,僭,cim3
暹,暹,cim3/cim1
潜,潛,cim4
千,千,cin1
迁,遷,cin1
仟,仟,cin1
千,韆,cin1
阡,阡,cin1
芊,芊,cin1
浅,淺,cin2
前,前,cin4
缠,纏,cin4
钱,錢,cin4
践,踐,cin5/jin6
超,超,ciu1
钊,釗,ciu1
昭,昭,ciu1
锹,鍬,ciu1
悄,悄,ciu2,悄没声，悄然
悄,悄,ciu2/ciu1,悄悄，静悄悄，悄悄地走了
峭,峭,ciu3
俏,俏,ciu3
鞘,鞘,ciu3
肖,肖,ciu3
诮,誚,ciu3
朝,朝,ciu4,朝向，朝天，朝阳，王朝，朝廷,向，面对着
潮,潮,ciu4
瞧,瞧,ciu4
憔,憔,ciu4
樵,樵,ciu4
初,初,co1
雏,雛,co1
刍,芻,co1
磋,磋,co1
搓,搓,co1
楚,楚,co2
础,礎,co2
憷,憷,co2
错,錯,co3,错误，犯错
锉,銼,co3
挫,挫,co3
锄,鋤,co4
痤,痤,co4
坐,坐,co5,"",（口语）
错,錯,cog3,错乱，交错，错杂，错综复杂，犬牙交错
采,採,coi2
睬,睬,coi2
采,采,coi2
彩,綵,coi2
彩,彩,coi2
菜,菜,coi3
赛,賽,coi3
蔡,蔡,coi3
塞,塞,coi3,塞外，要塞，边塞，关塞，塞翁失马,边界上的险要地方
材,材,coi4
裁,裁,coi4
才,才,coi4,"","",纔
财,財,coi4
搐,搐,cok1
束,束,cok1
矗,矗,cok1
蹙,蹙,cok1
畜,畜,cok1
簇,簇,cok1
蓄,蓄,cok1
促,促,cok1
速,速,cok1
簌,簌,cok1
蹴,蹴,cok1
龊,齪,cok1
亍,亍,cok1
俶,俶,cok1
触,觸,cok1/jok1
沧,滄,cong1
创,創,cong1,创伤，创痕，创口，重创，刀创，重创敌军,伤口，打击
伧,傖,cong1
疮,瘡,cong1
苍,蒼,cong1
舱,艙,cong1
仓,倉,cong1
敞,敞,cong2
厂,廠,cong2
闯,闖,cong2
氅,氅,cong2
昶,昶,cong2
创,創,cong3,创办，创建，创刊，创举，首创,初次，开始做
藏,藏,cong4,躲藏，隐藏，收藏,躲，收好
床,床,cong4,"","",牀
幢,幢,cong4,幢幡，旗幢，人影幢幢,（古）旌旗的一种
匆,匆,conk1
忡,忡,conk1
冲,衝,conk1
聪,聰,conk1
冲,沖,conk1
囱,囪,conk1
憧,憧,conk1
葱,蔥,conk1
涌,涌,conk1
充,充,conk1
枞,樅,conk1,枞树，枞酸,（树名）冷杉
骢,驄,conk1
衷,衷,conk1/jonk1
宠,寵,conk2
冢,冢,conk2,"","",塚
从,從,conk4,从前，从来，从没，从此，从事，从军，从速，从简，从宽，从严，跟从，服从，顺从，从头来过，力不从心,跟随，依顺，处理；由，自
丛,叢,conk4
重,重,conk4,重新，重复，重来，重叠，重建，重申，重演，重逢，重温，重围，重洋，重重，双重，九重天，重整旗鼓，重蹈覆辙，重见天日，旧地重游，卷土重来,再，另，又一次
松,松,conk4
琮,琮,conk4
虫,蟲,conk4
重,重,conk5,重量，重负，重担，重金，重赏，重罚，重罪，重伤，重病，重听，重型，重兵，轻重，深重，体重，净重，举重，繁重，超重，载重，比重，很重，重武器，避重就轻，举足轻重，忍辱负重,分量大，数量多，程度深
春,春,cont1
椿,椿,cont1
蠢,蠢,cont2
旬,旬,cont4
循,循,cont4
秦,秦,cont4
巡,巡,cont4
嗪,嗪,cont4
螓,螓,cont4
出,齣,cot1
出,出,cot1
操,操,cow1,操作，体操,拿，掌握，锻炼，从事
粗,粗,cow1
草,草,cow2
措,措,cow3
糙,糙,cow3
醋,醋,cow3
躁,躁,cow3
燥,燥,cow3
噪,噪,cow3
造,造,cow3,造诣，造就，造访，造次，深造，登峰造极,成就，培养，到，去，达到，前往
酢,酢,cow3,酬酢,醋
操,操,cow3/cow1,操行，操守，贞操，节操,品行，行为，德行，品格
曹,曹,cow4
嘈,嘈,cow4
漕,漕,cow4
槽,槽,cow4
螬,螬,cow4
催,催,coy1
炊,炊,coy1
摧,摧,coy1
吹,吹,coy1
趋,趨,coy1
崔,崔,coy1
榱,榱,coy1
衰,衰,coy1,衰序，等衰,次序，等级
璀,璀,coy1/coy2
娶,娶,coy2
取,取,coy2
揣,揣,coy2/ceun2,揣测，揣度，揣摩，挣揣，不揣冒昧,估量，忖度；挣扎
脆,脆,coy3
趣,趣,coy3
啐,啐,coy3
觑,覷,coy3
翠,翠,coy3
焠,焠,coy3/soy6
淬,淬,coy3/soy6
除,除,coy4
槌,槌,coy4
隋,隋,coy4
捶,捶,coy4,"","",搥
锤,錘,coy4,"","",鎚
蜍,蜍,coy4
徐,徐,coy4
随,隨,coy4
滁,滁,coy4
打,打,da1,一打鸡蛋，一打铅笔,（量词）指十二个
打,打,da2,打鼓，打扫，打更，打碎，打人，打架，打仗，打猎，打开，打赌，打算，敲打，拍打，攻打，殴打，打招呼，打擂台，打喷嚏，打呵欠，打草惊蛇，打抱不平，打退堂鼓，精打细算，一网打尽，趁火打劫，无精打采,拍，敲，捶，敲击，拍打；也表示某些特定的动作、活动、行动等
搭,搭,dab3
耷,耷,dab3
答,答,dab3
瘩,瘩,dab3
踏,踏,dab6
蹋,蹋,dab6
沓,沓,dab6
靼,靼,dad3
妲,妲,dad3/tan2
达,達,dad6
繨,繨,dad6
哒,噠,dad6
荙,薘,dad6
呆,呆,dai1,呆子，书呆子，呆一会儿,发愣，死板，不灵活，不自然,獃
歹,歹,dai2
带,帶,dai3
戴,戴,dai3
大,大,dai6
德,德,dak1
得,得,dak1
特,特,dak6
担,擔,dam1,担米，担柴，担水，担当，担心，担负，担任，担忧，担保，担待，负担，承担，分担，担风险，担当重任，担负责任,用肩膀挑，负责，负起，承当；忧虑，记挂，操心
耽,耽,dam1
眈,眈,dam1
儋,儋,dam1
聃,聃,dam1
胆,膽,dam2
石,石,dam3,一石米,市制容量单位
担,擔,dam3,担子，扁担，重担，货郎担，挑重担，勇挑重担，生活重担,挑东西的工具；肩负的责任、工作、任务
氮,氮,dam6
淡,淡,dam6,淡忘，冷淡，平淡，淡月，淡季，淡淡地说,感情不深，不热心；没有意味；生意不兴旺
澹,澹,dam6,澹灾,消除
窞,窞,dam6
萏,萏,dam6
淡,淡,dam6/tam5,淡水，淡绿，淡酒，清淡,盐份少，不咸；某成分少，不浓
单,單,dan1,单薄，单独，单纯，单程，简单，帐单，床单,一个，独自，不复杂
郸,鄲,dan1
丹,丹,dan1
殚,殫,dan1
瘅,癉,dan1,瘅疟，瘅热,中医指疟疾的一种
弹,彈,dan2,弹头，弹丸，弹弓，弹道，弹药，子弹，导弹，炮弹，炸弹，中弹，原子弹，手榴弹,（口语）弹弓或枪械发射的小丸；炸弹之类的爆炸物
旦,旦,dan3
诞,誕,dan3
瘅,癉,dan3,瘅恶，卒瘅，彰善瘅恶,憎恨
掸,撢,dan5,掸子，掸土，掸衣服，鸡毛掸子,拂尘用具，以鸡毛或不条作成；用掸子扫去灰尘,撣
掸,撣,dan5,掸掸,儆戒；恭敬
蛋,蛋,dan6
但,但,dan6
弹,彈,dan6,弹射，弹性，弹力，弹簧，弹指，弹跳，弹头，弹丸，弹弓，弹道，弹药，动弹，反弹，子弹，导弹，炮弹，炸弹，中弹，弹棉花，原子弹，手榴弹,（名词）弹弓或枪械发射的小丸；炸弹之类的爆炸物；（动词）物体由紧缩到伸展产生力量
惮,憚,dan6
疍,疍,dan6
灯,燈,dank1
蹬,蹬,dank1
登,登,dank1
噔,噔,dank1
等,等,dank2
凳,凳,dank3,"","",櫈
镫,鐙,dank3
磴,磴,dank3
邓,鄧,dank6
瞪,瞪,dank6/dank1
墩,墩,dant2,门墩，桥墩,厚而粗的木头、石头等
炖,燉,dant6
突,突,dat6
凸,凸,dat6
吐,吐,dat6,吐谷浑,（中国古代少数民族）
兜,兜,daw1
陡,陡,daw2
斗,斗,daw2
抖,抖,daw2
蚪,蚪,daw2
纠,糾,daw2/gaw2
斗,鬥,daw3
窦,竇,daw6
痘,痘,daw6
逗,逗,daw6
读,讀,daw6,句读,（古）文章里停顿的地方
豆,豆,daw6/daw2
低,低,day1
磾,磾,day1
抵,抵,day2
柢,柢,day2
底,底,day2
骶,骶,day2
诋,詆,day2
邸,邸,day2
碲,碲,day3
帝,帝,day3
蒂,蒂,day3
缔,締,day3
谛,諦,day3
弟,弟,day6
悌,悌,day6
棣,棣,day6
递,遞,day6
第,第,day6
隶,隸,day6
逮,逮,day6/doi6
爹,爹,de1
嗲,嗲,de2
籴,糴,deg6
笛,笛,deg6
嫡,嫡,dek1
滴,滴,dek1
的,的,dek1
迪,迪,dek6
狄,狄,dek6
翟,翟,dek6,墨翟,（古）长尾野鸡的羽毛
涤,滌,dek6
敌,敵,dek6
荻,荻,dek6
丁,丁,denk1
仃,仃,denk1
汀,汀,denk1,"",（俗）
町,町,denk1
玎,玎,denk1
钉,釘,denk1/deng1
叮,叮,denk1/deng1
