繁體,簡體,拼音,詞例,定義,又作
梔,栀,'dzi
孳,孳,'dzi
仔,仔,'dzi,仔肩,責任，負擔
卮,卮,'dzi
職,职,'dzik
稷,稷,'dzik
鯽,鲫,'dzik
即,即,'dzik
積,积,'dzik
織,织,'dzik
跡,迹,'dzik,"","",蹟
績,绩,'dzik
陟,陟,'dzik
漬,渍,'dzik/¯dzi
瞻,瞻,'dzim
占,占,'dzim
詹,詹,'dzim
譫,谵,'dzim
尖,尖,'dzim
沾,沾,'dzim
霑,沾,'dzim,霑水，黃霑,（多用於人名）浸濕
煎,煎,'dzin
箋,笺,'dzin
羶,膻,'dzin,"","",羴
氈,毡,'dzin,"","",氊
栴,栴,'dzin
鸇,鹯,'dzin
唧,唧,'dzit
椒,椒,'dziu
朝,朝,'dziu,朝夕，朝氣，今朝，朝思暮想,早晨
焦,焦,'dziu
礁,礁,'dziu
蕉,蕉,'dziu
招,招,'dziu
遭,遭,'dzou
租,租,'dzou
糟,糟,'dzou,"","",蹧
侏,侏,'dzy
諸,诸,'dzy
朱,朱,'dzy
銖,铢,'dzy
誅,诛,'dzy
茱,茱,'dzy
珠,珠,'dzy
豬,猪,'dzy
蛛,蛛,'dzy
株,株,'dzy
磚,砖,'dzyn
顓,颛,'dzyn
尊,尊,'dzyn
專,专,'dzyn
鱒,鳟,'dzyn/¯dzyn
鐫,镌,'dzyn/¯dzœn
臻,臻,'dzœn
諄,谆,'dzœn
津,津,'dzœn
榛,榛,'dzœn
樽,樽,'dzœn
蓁,蓁,'dzœn
肫,肫,'dzœn
遵,遵,'dzœn/'dzyn
黜,黜,'dzœt
怵,怵,'dzœt
卒,卒,'dzœt
狙,狙,'dzœy
椎,椎,'dzœy
錐,锥,'dzœy
追,追,'dzœy
蛆,蛆,'dzœy/'tsœy
漳,漳,'dzœŋ
張,张,'dzœŋ
漿,浆,'dzœŋ
章,章,'dzœŋ
將,将,'dzœŋ,將軍，將來，將要，將就，將近，即將，將信將疑,（介詞、副詞、連詞）快要；把；又，且；拿，用；調養；（象棋）攻擊對方的將或帥
蟑,蟑,'dzœŋ
璋,璋,'dzœŋ
樟,樟,'dzœŋ
彰,彰,'dzœŋ
獐,獐,'dzœŋ,"","",麞
嫜,嫜,'dzœŋ
鄣,鄣,'dzœŋ
躋,跻,'dzɐi
齏,齑,'dzɐi
劑,剂,'dzɐi
擠,挤,'dzɐi
側,侧,'dzɐk
則,则,'dzɐk
昃,昃,'dzɐk
仄,仄,'dzɐk
針,针,'dzɐm
箴,箴,'dzɐm
砧,砧,'dzɐm
斟,斟,'dzɐm
胗,胗,'dzɐn
珍,珍,'dzɐn
真,真,'dzɐn,"","",眞
汁,汁,'dzɐp
執,执,'dzɐp
質,质,'dzɐt,質量，質的，性質，物質，品質，優質，實質，變質，質疑，質問,事物的根本、特性、本性等；詢問，詰問，責問
舟,舟,'dzɐu
周,周,'dzɐu,周圍，圓周
州,州,'dzɐu
揪,揪,'dzɐu
週,周,'dzɐu,週末，週刊，週年，週遊
洲,洲,'dzɐu
謅,诌,'dzɐu
鄒,邹,'dzɐu
陬,陬,'dzɐu
輈,辀,'dzɐu
諏,诹,'dzɐu
僧,僧,'dzɐŋ
憎,憎,'dzɐŋ
曾,曾,'dzɐŋ,"",（姓）
箏,筝,'dzɐŋ
增,增,'dzɐŋ
崢,峥,'dzɐŋ
錚,铮,'dzɐŋ
掙,挣,'dzɐŋ/'dzaŋ,掙扎,用力支撐或儘力擺脫
睜,睁,'dzɐŋ/'dzaŋ
爭,争,'dzɐŋ/'dzaŋ
猙,狰,'dzɐŋ/'dzaŋ
栽,栽,'dzɔi
哉,哉,'dzɔi
災,灾,'dzɔi
樁,桩,'dzɔŋ
妝,妆,'dzɔŋ
莊,庄,'dzɔŋ
裝,装,'dzɔŋ
髒,脏,'dzɔŋ
贓,赃,'dzɔŋ
遮,遮,'dzɛ
嗟,嗟,'dzɛ
征,征,'dzɪŋ
怔,怔,'dzɪŋ
徵,征,'dzɪŋ
正,正,'dzɪŋ,正月，新正,農曆每年的第一月
旌,旌,'dzɪŋ
晶,晶,'dzɪŋ
精,精,'dzɪŋ
禎,祯,'dzɪŋ
鉦,钲,'dzɪŋ
貞,贞,'dzɪŋ
菁,菁,'dzɪŋ
偵,侦,'dzɪŋ
蒸,蒸,'dzɪŋ
睛,睛,'dzɪŋ
烝,烝,'dzɪŋ
癥,症,'dzɪŋ
箐,箐,'dzɪŋ
楨,桢,'dzɪŋ
足,足,'dzʊk
竹,竹,'dzʊk
祝,祝,'dzʊk
粥,粥,'dzʊk
捉,捉,'dzʊk
矚,瞩,'dzʊk
燭,烛,'dzʊk
囑,嘱,'dzʊk
竺,竺,'dzʊk
築,筑,'dzʊk
中,中,'dzʊŋ,中間，中心，中途，中等，中級，中央，中樞，中文，中醫，中外，中原，中學，中庸，中部，中立，中介，中秋，中斷，中止，中用，中看，中聽，心中，山中，空中，其中，當中，適中，集中，意中人，眼中釘，肉中刺，心目中，進行中，調查中，急中生智，雪中送炭,與四周圍距離相等，裡面，之間；適於，合於
終,终,'dzʊŋ
縱,纵,'dzʊŋ,縱線，縱橫，縱隊，縱貫，縱剖面,直
盅,盅,'dzʊŋ
宗,宗,'dzʊŋ
棕,棕,'dzʊŋ
鍾,钟,'dzʊŋ
忠,忠,'dzʊŋ
鬃,鬃,'dzʊŋ
螽,螽,'dzʊŋ
蹤,踪,'dzʊŋ
鐘,钟,'dzʊŋ
樅,枞,'dzʊŋ,樅陽,（地名）
舂,舂,'dzʊŋ
忪,忪,'dzʊŋ,怔忪，心忪,心跳，驚懼
綜,综,'dzʊŋ/¯dzʊŋ
墩,墩,'dœn,土墩,量詞，也指土堆
蹲,蹲,'dœn
惇,惇,'dœn
敦,敦,'dœn
咄,咄,'dœt,咄咄逼人,斥責，呵叱
堆,堆,'dœy
低,低,'dɐi
磾,磾,'dɐi
德,德,'dɐk
得,得,'dɐk
兜,兜,'dɐu
燈,灯,'dɐŋ
蹬,蹬,'dɐŋ
登,登,'dɐŋ
噔,噔,'dɐŋ
多,多,'dɔ
哆,哆,'dɔ
鐺,铛,'dɔŋ
噹,当,'dɔŋ
當,当,'dɔŋ,當下，當中，當然，當心，當時，當代，當眾，當兵，當官，當家，當初，當地，當頭，當局，當選，當道，當面，應當，擔當，敢當，正當，相當，當老師，不敢當,擔任，執掌，承擔，面向，阻攔，應該，正在
襠,裆,'dɔŋ
爹,爹,'dɛ
丁,丁,'dɪŋ
仃,仃,'dɪŋ
汀,汀,'dɪŋ,"",（俗）
町,町,'dɪŋ
玎,玎,'dɪŋ
釘,钉,'dɪŋ/'dɛŋ
叮,叮,'dɪŋ/'dɛŋ
盯,盯,'dɪŋ/'dɛŋ
督,督,'dʊk
篤,笃,'dʊk
叾,叾,'dʊk
冬,冬,'dʊŋ
氡,氡,'dʊŋ
東,东,'dʊŋ
咚,咚,'dʊŋ
欸,欸,'ei,"",（語氣助詞）表示招呼
花,花,'fa
番,番,'fan,一番，輪番，三番五次,（量詞）種，樣，回，次，遍；更替，替換
旛,旛,'fan
幡,幡,'fan
翻,翻,'fan,"","",飜，繙
番,番,'fan,番人，番邦，番茄，番薯，番石榴,未開化的；外國的，外族的,蕃
非,非,'fei
飛,飞,'fei
妃,妃,'fei
緋,绯,'fei
鯡,鲱,'fei
菲,菲,'fei,菲菲，芳菲,花草茂盛
蜚,蜚,'fei
扉,扉,'fei
霏,霏,'fei
俘,俘,'fu
枯,枯,'fu
呼,呼,'fu
麩,麸,'fu
孵,孵,'fu
膚,肤,'fu
孚,孚,'fu
敷,敷,'fu
夫,夫,'fu
骷,骷,'fu
軤,轷,'fu
刳,刳,'fu
跗,跗,'fu
伕,伕,'fu
恢,恢,'fui
魁,魁,'fui
灰,灰,'fui
詼,诙,'fui
奎,奎,'fui/'kwɐi
髖,髋,'fun
貛,獾,'fun
寬,宽,'fun
歡,欢,'fun
暉,晖,'fɐi
揮,挥,'fɐi
輝,辉,'fɐi
徽,徽,'fɐi
撝,撝,'fɐi
煇,煇,'fɐi
褘,袆,'fɐi
隳,隳,'fɐi
婚,婚,'fɐn
薰,薰,'fɐn
氛,氛,'fɐn
紛,纷,'fɐn
分,分,'fɐn,分開，分別，分數，分裂，分明，分離，分出，分散，分隔，分辨，分割，分成，分手，分擔，分支，分局，分會，分校，分貝，分配，分鐘，分隊，分頭，區分，滿分，劃分，零分，分工作，分公司，一百分，百分之一，分清是非，分一杯羹，不分青紅皁白,把整體變成幾個局部的個體；辨別，區別，離別；（量詞）長度、時間、成績、錢等的單位
熏,熏,'fɐn
燻,熏,'fɐn
醺,醺,'fɐn
葷,荤,'fɐn
昏,昏,'fɐn
酚,酚,'fɐn
芬,芬,'fɐn
吩,吩,'fɐn
勳,勋,'fɐn,"","",勛
棻,棻,'fɐn
拂,拂,'fɐt
惚,惚,'fɐt
囫,囫,'fɐt
弗,弗,'fɐt
忽,忽,'fɐt
窟,窟,'fɐt
氟,氟,'fɐt
笏,笏,'fɐt
彿,佛,'fɐt
科,科,'fɔ
蝌,蝌,'fɔ
方,方,'fɔŋ
荒,荒,'fɔŋ
芳,芳,'fɔŋ
慌,慌,'fɔŋ
坊,坊,'fɔŋ
肪,肪,'fɔŋ
邡,邡,'fɔŋ
謊,谎,'fɔŋ/´fɔŋ
啡,啡,'fɛ
複,复,'fʊk
輻,辐,'fʊk
覆,覆,'fʊk
福,福,'fʊk
幅,幅,'fʊk
馥,馥,'fʊk
蝮,蝮,'fʊk
蝠,蝠,'fʊk
腹,腹,'fʊk
豐,丰,'fʊŋ
瘋,疯,'fʊŋ
風,风,'fʊŋ
烽,烽,'fʊŋ
丰,丰,'fʊŋ
楓,枫,'fʊŋ
峰,峰,'fʊŋ,"","",峯
鋒,锋,'fʊŋ
蜂,蜂,'fʊŋ
封,封,'fʊŋ
犎,犎,'fʊŋ
酆,酆,'fʊŋ
加,加,'ga
珈,珈,'ga
迦,迦,'ga
家,家,'ga
枷,枷,'ga
袈,袈,'ga
伽,伽,'ga
傢,家,'ga
嘉,嘉,'ga
痂,痂,'ga
鎵,镓,'ga
噶,噶,'ga
豭,豭,'ga
茄,茄,'ga,雪茄,（音譯用字）
佳,佳,'gai
皆,皆,'gai
街,街,'gai
偕,偕,'gai
秸,秸,'gai
階,阶,'gai
監,监,'gam,監督，監視，監聽，監獄，監牢
緘,缄,'gam
尷,尴,'gam/¯gam
奸,奸,'gan
間,间,'gan,時間，空間，房間，中間，期間，之間，人間，洗手間，剎那間,時空的段落；兩個事物之中；地方，處所
姦,奸,'gan
艱,艰,'gan
膠,胶,'gau
茭,茭,'gau
郊,郊,'gau
蛟,蛟,'gau
交,交,'gau
跤,跤,'gau
鮫,鲛,'gau
耕,耕,'gaŋ
更,更,'gaŋ,打更，三更半夜，更深人靜,（口語）一夜的五分之一的時間
飢,饥,'gei,"","",饑
基,基,'gei
乩,乩,'gei
箕,箕,'gei
奇,奇,'gei,奇數，奇偶，有奇,單的，單數的
肌,肌,'gei
畸,畸,'gei
姬,姬,'gei
犄,犄,'gei
磯,矶,'gei
譏,讥,'gei
嘰,叽,'gei
覊,羁,'gei,"","",羈
几,几,'gei,茶几，窗明几淨,矮小的桌子
畿,畿,'gei
璣,玑,'gei
機,机,'gei
幾,几,'gei,幾乎,非常接近
期,期,'gei,期年，期月,一週年，一整月
棘,棘,'gik
激,激,'gik
擊,击,'gik
戟,戟,'gik
亟,亟,'gik
殛,殛,'gik
革,革,'gik,病革,急，危急
兼,兼,'gim
鶼,鹣,'gim
搛,搛,'gim
堅,坚,'gin
肩,肩,'gin
犍,犍,'gin,犍牛,閹割過的公牛
鰹,鲣,'gin
嬌,娇,'giu
驕,骄,'giu
澆,浇,'giu/'hiu
高,高,'gou
糕,糕,'gou
膏,膏,'gou
羔,羔,'gou
睾,睾,'gou
皋,皋,'gou
姑,姑,'gu
沽,沽,'gu
蛄,蛄,'gu
軲,轱,'gu
咕,咕,'gu
孤,孤,'gu
辜,辜,'gu
菇,菇,'gu,"","",菰
觚,觚,'gu
菰,菰,'gu,"",茭白
冠,冠,'gun,冠冕，桂冠,（名詞）指帽子
官,官,'gun
棺,棺,'gun
觀,观,'gun,觀察，觀摩，觀念，樂觀，參觀，壯觀，奇觀，客觀，靜觀其變，走馬觀花,看，看法，樣子，景象
莞,莞,'gun,莞草,（姓、植物名）
倌,倌,'gun
呱,呱,'gwa,呱呱叫
瓜,瓜,'gwa
乖,乖,'gwai
關,关,'gwan
鰥,鳏,'gwan
虢,虢,'gwik
隙,隙,'gwik/'kwɪŋ
龜,龟,'gwɐi
硅,硅,'gwɐi
閨,闺,'gwɐi
歸,归,'gwɐi
圭,圭,'gwɐi
瑰,瑰,'gwɐi,瑰麗
鮭,鲑,'gwɐi
皈,皈,'gwɐi
珪,珪,'gwɐi
筠,筠,'gwɐn,"",（地名）
君,君,'gwɐn
鈞,钧,'gwɐn
軍,军,'gwɐn
均,均,'gwɐn
綸,纶,'gwɐn,綸巾,青絲帶
鋆,鋆,'gwɐn,"",（人名用字）
錕,锟,'gwɐn
鯤,鲲,'gwɐn
莙,莙,'gwɐn
龜,龟,'gwɐn,龜裂,皮膚音寒冷乾燥而開裂
橘,橘,'gwɐt,"","",桔
骨,骨,'gwɐt
汩,汩,'gwɐt
薨,薨,'gwɐŋ
肱,肱,'gwɐŋ
訇,訇,'gwɐŋ
轟,轰,'gwɐŋ
戈,戈,'gwɔ
胱,胱,'gwɔŋ
光,光,'gwɔŋ
桄,桄,'gwɔŋ,桄榔,一種常綠喬木
捐,捐,'gyn
鵑,鹃,'gyn
娟,娟,'gyn
涓,涓,'gyn
蠲,蠲,'gyn
居,居,'gœy
据,据,'gœy
車,车,'gœy,車馬炮，丟卒保車,象棋棋子的一種
車,车,'gœy,車騎，車駕，車笠，車僕，車馬，車服，車徒，車轍，車師，車右，輔車，車同軌，車在馬前，車怠馬煩，車殆馬煩，車水馬龍，車笠之盟，車載斗量，車馬喧闐，車馬殷闐，車騎將軍，前車之鑑，輔車相依，輔車脣齒，輕車熟路，杯水車薪，學富五車，安步當車，老牛破車，螳臂當車，閉門造車,（用於古漢語）
琚,琚,'gœy
裾,裾,'gœy
僵,僵,'gœŋ
羌,羌,'gœŋ
殭,僵,'gœŋ
蜣,蜣,'gœŋ
薑,姜,'gœŋ
韁,缰,'gœŋ
疆,疆,'gœŋ
姜,姜,'gœŋ
雞,鸡,'gɐi,"","",鷄
笄,笄,'gɐi
金,金,'gɐm
柑,柑,'gɐm
今,今,'gɐm
甘,甘,'gɐm
苷,苷,'gɐm
禁,禁,'gɐm,不禁，禁不起，情不自禁,承受，忍住，忍耐
泔,泔,'gɐm
筋,筋,'gɐn,"","",觔
跟,跟,'gɐn
根,根,'gɐn
巾,巾,'gɐn
斤,斤,'gɐn
哏,哏,'gɐn
急,急,'gɐp
吉,吉,'gɐt
訖,讫,'gɐt
紇,纥,'gɐt,紇繨,紗線、織物等打成的結
桔,桔,'gɐt
鬮,阄,'gɐu
佝,佝,'gɐu
龜,龟,'gɐu,龜茲,（古）國名
鳩,鸠,'gɐu/'kɐu
庚,庚,'gɐŋ
更,更,'gɐŋ,更改，更換，更衣，更動，更新，更正，變更，打更，更迭，更生，更定,改變；經歷；一夜的五分之一的時間
羹,羹,'gɐŋ
粳,粳,'gɐŋ
賡,赓,'gɐŋ
仡,仡,'gɔ
哥,哥,'gɔ
歌,歌,'gɔ
旮,旮,'gɔ/¯gɔk
菏,菏,'gɔ/ˌhɔ
該,该,'gɔi
賅,赅,'gɔi
咯,咯,'gɔk,咯噔，咯吱，咯咯，咯咯笑,（象聲詞）形容笑聲
乾,干,'gɔn,乾淨，擦乾
杆,杆,'gɔn
肝,肝,'gɔn
竿,竿,'gɔn
干,干,'gɔn,干涉，干擾，干係
缸,缸,'gɔŋ
罡,罡,'gɔŋ
肛,肛,'gɔŋ
江,江,'gɔŋ
綱,纲,'gɔŋ
岡,冈,'gɔŋ
崗,岗,'gɔŋ
剛,刚,'gɔŋ
茳,茳,'gɔŋ
驚,惊,'gɛŋ,"",（語音）
驚,惊,'gɪŋ
荊,荆,'gɪŋ
兢,兢,'gɪŋ
涇,泾,'gɪŋ
經,经,'gɪŋ
矜,矜,'gɪŋ
京,京,'gɪŋ
谷,谷,'gʊk
鵠,鹄,'gʊk
轂,毂,'gʊk
穀,谷,'gʊk
掬,掬,'gʊk
鞠,鞠,'gʊk
梏,梏,'gʊk
嚳,嚳,'gʊk
菊,菊,'gʊk
蚣,蚣,'gʊŋ
恭,恭,'gʊŋ
供,供,'gʊŋ,供給，供應，供水，供電，供詞，提供，口供，招供，自供，逼供，錄供,把東西給需要的人使用；向別人提供某種條件；受審的人交代案情
弓,弓,'gʊŋ
龔,龚,'gʊŋ
躬,躬,'gʊŋ
宮,宫,'gʊŋ
功,功,'gʊŋ
工,工,'gʊŋ
攻,攻,'gʊŋ
公,公,'gʊŋ
哈,哈,'ha
蝦,虾,'ha
揩,揩,'hai
嗨,嗨,'hai
咳,咳,'hai,"",（歎詞）表示驚訝、惋惜、後悔
赫,赫,'hak
哮,哮,'hau
敲,敲,'hau
烤,烤,'hau/´hau
夯,夯,'haŋ
坑,坑,'haŋ
嘿,嘿,'hei
烯,烯,'hei
禧,禧,'hei
熙,熙,'hei
嬉,嬉,'hei
曦,曦,'hei
犧,牺,'hei
稀,稀,'hei
羲,羲,'hei
醯,醯,'hei
欷,欷,'hei
希,希,'hei
嘻,嘻,'hei
唏,唏,'hei
欺,欺,'hei
熹,熹,'hei
浠,浠,'hei
娸,娸,'hei
豨,豨,'hei
謙,谦,'him
掀,掀,'hin
牽,牵,'hin
軒,轩,'hin
騫,骞,'hin
僥,侥,'hiu
鴞,鸮,'hiu
驍,骁,'hiu
梟,枭,'hiu
囂,嚣,'hiu
橇,橇,'hiu/¯tsœy
蒿,蒿,'hou
薅,薅,'hou
圈,圈,'hyn,圈子，圈套，圈點，圈選，圓圈，花圈，繞圈，項圈,環形的東西
萱,萱,'hyn
喧,喧,'hyn
暄,暄,'hyn
壎,埙,'hyn,"","",塤
禤,禤,'hyn
禢,禢,'hyn
靴,靴,'hœ
墟,墟,'hœy
吁,吁,'hœy
噓,嘘,'hœy
虛,虚,'hœy
歔,歔,'hœy
盱,盱,'hœy
香,香,'hœŋ
鄉,乡,'hœŋ
克,克,'hɐk
刻,刻,'hɐk
黑,黑,'hɐk
氪,氪,'hɐk
剋,克,'hɐk
可,可,'hɐk,可汗
勘,勘,'hɐm,勘誤，勘正，校勘,校對，核定
蚶,蚶,'hɐm
龕,龛,'hɐm
戡,戡,'hɐm
堪,堪,'hɐm
憨,憨,'hɐm
坩,坩,'hɐm
恰,恰,'hɐp
洽,洽,'hɐp
乞,乞,'hɐt
齁,齁,'hɐu
鏗,铿,'hɐŋ
哼,哼,'hɐŋ,哼唱，哼歌，哼出來,（動詞）低聲歌唱
亨,亨,'hɐŋ
莖,茎,'hɐŋ/¯gɪŋ
苛,苛,'hɔ
訶,诃,'hɔ
呵,呵,'hɔ
開,开,'hɔi
咍,咍,'hɔi
鐦,锎,'hɔi
看,看,'hɔn,看門，看家，看羊，看管，看守，看護，看押，看待,守護，監視，監管，照管，照顧，放牧
匡,匡,'hɔŋ
康,康,'hɔŋ
糠,糠,'hɔŋ
腔,腔,'hɔŋ
劻,劻,'hɔŋ
誆,诓,'hɔŋ
眶,眶,'hɔŋ/'kwaŋ
筐,筐,'hɔŋ/'kwaŋ
兄,兄,'hɪŋ
卿,卿,'hɪŋ
興,兴,'hɪŋ,興建，興奮，興盛，興旺，興隆，興衰，興起，振興，復興，中興，時興，新興,發動，創辦，昌盛，旺盛，流行
馨,馨,'hɪŋ
氫,氢,'hɪŋ
輕,轻,'hɪŋ/'hɛŋ
哭,哭,'hʊk
匈,匈,'hʊŋ
凶,凶,'hʊŋ
箜,箜,'hʊŋ
崆,崆,'hʊŋ
胸,胸,'hʊŋ
洶,汹,'hʊŋ
兇,凶,'hʊŋ,"","",凶
空,空,'hʊŋ
哄,哄,'hʊŋ,哄傳，哄動，哄然，哄勸，亂哄哄，哄堂大笑，哄抬物價,許多人同時發出喧譁聲或大笑聲
依,依,'ji
衣,衣,'ji
銥,铱,'ji
漪,漪,'ji
醫,医,'ji
伊,伊,'ji
黟,黟,'ji
猗,猗,'ji
禕,祎,'ji
抑,抑,'jik
億,亿,'jik
臆,臆,'jik
益,益,'jik
憶,忆,'jik
鬩,阋,'jik
淹,淹,'jim
閹,阉,'jim
奄,奄,'jim
懨,恹,'jim
醃,腌,'jim/¯jip
咽,咽,'jin,咽喉，咽頭,食道的上端部分
煙,烟,'jin,煙草，抽煙,"",菸
湮,湮,'jin
焉,焉,'jin,焉能如此，焉知非福，焉得虎子,（疑問詞）豈，怎麼，如何
胭,胭,'jin
蔫,蔫,'jin
煙,烟,'jin,煙火，冒煙
燕,燕,'jin,燕京,（姓，地名）
嫣,嫣,'jin
鄢,鄢,'jin
閼,阏,'jin,閼氏,匈奴人妻或妾的稱號
么,幺,'jiu
腰,腰,'jiu
妖,妖,'jiu
邀,邀,'jiu
吆,吆,'jiu
要,要,'jiu,要求，要挾,求取，脅迫，強迫
夭,夭,'jiu,夭夭，逃之夭夭,茂盛的樣子
迂,迂,'jy
於,于,'jy,於是，終於,（介詞）
淤,淤,'jy
蜿,蜿,'jyn
鴛,鸳,'jyn
淵,渊,'jyn
冤,冤,'jyn,"","",寃
鳶,鸢,'jyn
秧,秧,'jœŋ
鴦,鸯,'jœŋ
央,央,'jœŋ
殃,殃,'jœŋ
音,音,'jɐm
陰,阴,'jɐm
欽,钦,'jɐm
歆,歆,'jɐm
鑫,鑫,'jɐm
喑,喑,'jɐm
氤,氤,'jɐn
恩,恩,'jɐn
因,因,'jɐn
茵,茵,'jɐn
堙,堙,'jɐn,"","",陻
姻,姻,'jɐn
甄,甄,'jɐn
昕,昕,'jɐn
欣,欣,'jɐn
殷,殷,'jɐn
忻,忻,'jɐn
洇,洇,'jɐn
泣,泣,'jɐp
熠,熠,'jɐp
悒,悒,'jɐp
翕,翕,'jɐp
挹,挹,'jɐp
邑,邑,'jɐp
揖,揖,'jɐp
壹,壹,'jɐt
一,一,'jɐt
丘,丘,'jɐu
